date,open,high,low,close,volume,Name
21-07-2021,1.054299,1.221106,1.038182,1.168098,2074843118,ADA-USD
22-07-2021,1.170252,1.206679,1.152134,1.186161,1494732916,ADA-USD
23-07-2021,1.18625,1.207033,1.147738,1.206307,1215895311,ADA-USD
24-07-2021,1.207072,1.247973,1.199018,1.233497,1227752700,ADA-USD
25-07-2021,1.233566,1.238433,1.191617,1.228501,1036357455,ADA-USD
26-07-2021,1.228722,1.399011,1.224362,1.258493,3004669560,ADA-USD
27-07-2021,1.255928,1.314803,1.21536,1.278446,2145865207,ADA-USD
28-07-2021,1.280826,1.316583,1.260048,1.283504,1793329178,ADA-USD
29-07-2021,1.286494,1.299072,1.260992,1.284084,1466954743,ADA-USD
30-07-2021,1.285791,1.317354,1.250495,1.308952,1556740433,ADA-USD
31-07-2021,1.309885,1.332403,1.28886,1.322345,1312376664,ADA-USD
01-08-2021,1.319958,1.386737,1.30027,1.31773,1862585305,ADA-USD
02-08-2021,1.31577,1.349569,1.296775,1.310068,1431593693,ADA-USD
03-08-2021,1.30939,1.382737,1.263189,1.365026,2100675041,ADA-USD
04-08-2021,1.369783,1.392539,1.324366,1.376564,1899638009,ADA-USD
05-08-2021,1.376939,1.397315,1.34052,1.386145,1722512650,ADA-USD
06-08-2021,1.386193,1.424119,1.363699,1.401786,1882912649,ADA-USD
07-08-2021,1.402523,1.484598,1.39675,1.470677,2489155525,ADA-USD
08-08-2021,1.473097,1.494273,1.408625,1.42783,1977739378,ADA-USD
09-08-2021,1.426617,1.498564,1.394436,1.47764,1821319632,ADA-USD
10-08-2021,1.475262,1.699575,1.458569,1.672566,3460499377,ADA-USD
11-08-2021,1.677949,1.894406,1.670661,1.798038,6144078169,ADA-USD
12-08-2021,1.795803,1.866757,1.684125,1.823878,5590812297,ADA-USD
13-08-2021,1.83276,2.145926,1.828374,2.136079,7661020085,ADA-USD
14-08-2021,2.138287,2.25036,2.093593,2.191687,7965959274,ADA-USD
15-08-2021,2.189896,2.248431,2.039562,2.169153,5964077684,ADA-USD
16-08-2021,2.167868,2.19545,2.051724,2.079417,4479074279,ADA-USD
17-08-2021,2.072315,2.141046,1.912754,1.926601,3862425430,ADA-USD
18-08-2021,1.92448,2.161289,1.887675,2.10856,4919304569,ADA-USD
19-08-2021,2.105524,2.449876,2.047941,2.42814,8287149082,ADA-USD
20-08-2021,2.437795,2.575276,2.378612,2.457702,8323304733,ADA-USD
21-08-2021,2.457214,2.528989,2.387616,2.435435,4710945373,ADA-USD
22-08-2021,2.436862,2.718612,2.433664,2.713725,6726764969,ADA-USD
23-08-2021,2.708616,2.967398,2.693827,2.917386,9761269047,ADA-USD
24-08-2021,2.920038,2.947403,2.598319,2.721091,9395142433,ADA-USD
25-08-2021,2.725629,2.795994,2.608796,2.738132,6920886097,ADA-USD
26-08-2021,2.741166,2.783461,2.473766,2.535528,6555135612,ADA-USD
27-08-2021,2.531772,2.944447,2.498699,2.944197,8077144313,ADA-USD
28-08-2021,2.947338,2.948675,2.782474,2.84749,5503772825,ADA-USD
29-08-2021,2.850029,2.936252,2.730336,2.855986,5290685515,ADA-USD
30-08-2021,2.850741,2.885242,2.724317,2.73316,5221151798,ADA-USD
31-08-2021,2.737641,2.877878,2.706473,2.772475,5085983512,ADA-USD
01-09-2021,2.769947,2.902614,2.726327,2.870767,4652638822,ADA-USD
02-09-2021,2.86975,3.099186,2.839781,2.963438,7376031836,ADA-USD
03-09-2021,2.959315,3.029436,2.907606,2.968239,5244576777,ADA-USD
04-09-2021,2.96639,2.96639,2.810206,2.832807,4675923261,ADA-USD
05-09-2021,2.831425,2.954971,2.826377,2.910824,4259327908,ADA-USD
06-09-2021,2.911581,2.92623,2.804009,2.831897,4625766871,ADA-USD
07-09-2021,2.832807,2.872511,2.040953,2.502491,11700337851,ADA-USD
08-09-2021,2.506859,2.564514,2.211509,2.474989,8032727286,ADA-USD
09-09-2021,2.406712,2.621054,2.387085,2.517666,6031548418,ADA-USD
10-09-2021,2.517666,2.585671,2.302802,2.385911,6130460769,ADA-USD
11-09-2021,2.385186,2.796062,2.375493,2.63395,8670619500,ADA-USD
12-09-2021,2.641341,2.783103,2.511185,2.581727,8111330870,ADA-USD
13-09-2021,2.582778,2.590281,2.315688,2.400663,6214066598,ADA-USD
14-09-2021,2.403186,2.43249,2.328019,2.395638,3934706576,ADA-USD
15-09-2021,2.397332,2.578296,2.364347,2.501635,4185888557,ADA-USD
16-09-2021,2.503889,2.512983,2.383594,2.420969,3323103389,ADA-USD
17-09-2021,2.418439,2.441715,2.32671,2.346419,2448833581,ADA-USD
18-09-2021,2.347429,2.435803,2.313549,2.369978,2118771218,ADA-USD
19-09-2021,2.369956,2.391871,2.265415,2.282299,2224777431,ADA-USD
20-09-2021,2.283438,2.289793,1.989418,2.063989,5935941714,ADA-USD
21-09-2021,2.079772,2.224538,1.92328,1.987028,6063428617,ADA-USD
22-09-2021,1.984266,2.266182,1.970946,2.266182,4876595304,ADA-USD
23-09-2021,2.259691,2.344563,2.183468,2.330941,3463572829,ADA-USD
24-09-2021,2.329006,2.344986,2.077399,2.281269,6064304812,ADA-USD
25-09-2021,2.279395,2.458108,2.241186,2.301541,6081076538,ADA-USD
26-09-2021,2.302443,2.302443,2.153531,2.208495,4143032820,ADA-USD
27-09-2021,2.212038,2.271561,2.133972,2.135905,2990138100,ADA-USD
28-09-2021,2.133217,2.172157,2.030042,2.039139,3092923646,ADA-USD
29-09-2021,2.039015,2.144665,2.023027,2.065688,2869486117,ADA-USD
30-09-2021,2.066589,2.134077,2.053454,2.114452,2621620164,ADA-USD
01-10-2021,2.116249,2.274002,2.096256,2.258127,3235813427,ADA-USD
02-10-2021,2.254531,2.320416,2.195434,2.251459,2911039833,ADA-USD
03-10-2021,2.249317,2.307575,2.223882,2.252873,2331706759,ADA-USD
04-10-2021,2.251848,2.253159,2.1558,2.189235,2249001043,ADA-USD
05-10-2021,2.189178,2.256643,2.181561,2.233124,2090074822,ADA-USD
06-10-2021,2.233087,2.250027,2.116876,2.212155,2719301133,ADA-USD
07-10-2021,2.210038,2.369656,2.153612,2.276995,3265277489,ADA-USD
08-10-2021,2.277983,2.309177,2.223705,2.237176,1977478611,ADA-USD
09-10-2021,2.234527,2.297457,2.221574,2.266615,1953066446,ADA-USD
10-10-2021,2.267288,2.276212,2.174145,2.197214,2036732421,ADA-USD
11-10-2021,2.191907,2.249355,2.122026,2.173389,2386202338,ADA-USD
12-10-2021,2.173525,2.173575,2.075584,2.11919,3467823586,ADA-USD
13-10-2021,2.119377,2.196761,2.089565,2.189053,3088601173,ADA-USD
14-10-2021,2.187248,2.221947,2.158867,2.170363,2171800205,ADA-USD
15-10-2021,2.172978,2.240569,2.139135,2.214651,3419909583,ADA-USD
16-10-2021,2.215554,2.247748,2.171732,2.177713,2415050040,ADA-USD
17-10-2021,2.177637,2.187675,2.09656,2.156963,2044782419,ADA-USD
18-10-2021,2.157833,2.16989,2.109943,2.128263,2594342479,ADA-USD
19-10-2021,2.128213,2.155572,2.096606,2.112962,3071082063,ADA-USD
20-10-2021,2.111303,2.206168,2.095114,2.18595,3023618047,ADA-USD
21-10-2021,2.18964,2.29641,2.13471,2.136591,3967007331,ADA-USD
22-10-2021,2.137513,2.20874,2.133419,2.154199,2785878320,ADA-USD
23-10-2021,2.156006,2.174763,2.134751,2.166815,2115938187,ADA-USD
24-10-2021,2.166816,2.169683,2.095419,2.123435,2188895748,ADA-USD
25-10-2021,2.119801,2.176252,2.115651,2.144066,2398064828,ADA-USD
26-10-2021,2.143916,2.199589,2.128982,2.138777,2803084142,ADA-USD
27-10-2021,2.137858,2.154367,1.83342,1.913237,5058404282,ADA-USD
28-10-2021,1.912248,2.054593,1.910781,1.988219,4494724914,ADA-USD
29-10-2021,1.987413,2.044696,1.982498,2.012187,2884450462,ADA-USD
30-10-2021,2.012207,2.016995,1.932392,1.957422,2313950989,ADA-USD
31-10-2021,1.955862,2.022236,1.923054,1.965026,2446176744,ADA-USD
01-11-2021,1.964962,2.015316,1.91796,1.950002,2649338831,ADA-USD
02-11-2021,1.949818,1.99654,1.934827,1.971377,2459979881,ADA-USD
03-11-2021,1.971404,2.144626,1.950845,2.063701,4722705987,ADA-USD
04-11-2021,2.064559,2.100966,1.956403,1.984882,3301214469,ADA-USD
05-11-2021,1.984745,2.018975,1.963668,1.986206,2274851985,ADA-USD
06-11-2021,1.985306,2.03994,1.946815,2.006609,1883049324,ADA-USD
07-11-2021,2.006963,2.036167,1.978159,2.021872,1871914235,ADA-USD
08-11-2021,2.021946,2.138435,2.011635,2.124419,3157370460,ADA-USD
09-11-2021,2.126183,2.375914,2.107469,2.273483,7356647142,ADA-USD
10-11-2021,2.268922,2.359522,1.944602,2.101802,6436473948,ADA-USD
11-11-2021,2.101769,2.152531,2.063564,2.085524,3597674965,ADA-USD
12-11-2021,2.082225,2.102994,1.994117,2.045766,2818140241,ADA-USD
13-11-2021,2.046191,2.079476,2.023658,2.053104,2022529448,ADA-USD
14-11-2021,2.052102,2.070042,2.01207,2.040853,1527465250,ADA-USD
15-11-2021,2.041248,2.094682,2.014811,2.015587,1411134707,ADA-USD
16-11-2021,2.021147,2.021147,1.786474,1.877235,3400794601,ADA-USD
17-11-2021,1.877808,1.893318,1.805297,1.87554,2869765024,ADA-USD
18-11-2021,1.87627,1.908513,1.710864,1.788331,2511854943,ADA-USD
19-11-2021,1.787225,1.894425,1.756623,1.864793,1897885322,ADA-USD
20-11-2021,1.86464,1.955915,1.860625,1.921736,1632660169,ADA-USD
21-11-2021,1.922869,1.922869,1.836332,1.839763,1252654509,ADA-USD
22-11-2021,1.838291,1.839811,1.75983,1.776555,1581033619,ADA-USD
23-11-2021,1.778283,1.81763,1.745127,1.750503,1765447419,ADA-USD
24-11-2021,1.751246,1.752388,1.594203,1.686423,1983587289,ADA-USD
25-11-2021,1.667261,1.748867,1.620885,1.651345,3072612884,ADA-USD
26-11-2021,1.676388,1.68544,1.502046,1.52842,3011271612,ADA-USD
27-11-2021,1.531957,1.585799,1.531957,1.546118,1560548721,ADA-USD
28-11-2021,1.546672,1.598509,1.433618,1.592855,2236244253,ADA-USD
29-11-2021,1.594501,1.636148,1.559918,1.602508,1801591216,ADA-USD
30-11-2021,1.602102,1.628403,1.549843,1.554903,1814169292,ADA-USD
01-12-2021,1.552819,1.622388,1.534562,1.547713,1666236481,ADA-USD
02-12-2021,1.547706,1.756863,1.521645,1.715366,3716108059,ADA-USD
03-12-2021,1.720719,1.728509,1.532564,1.556555,2675040145,ADA-USD
04-12-2021,1.558386,1.558615,1.205124,1.420706,4076290725,ADA-USD
05-12-2021,1.420609,1.436573,1.290549,1.378105,3034823821,ADA-USD
06-12-2021,1.379189,1.438994,1.257868,1.425393,2642050277,ADA-USD
07-12-2021,1.423189,1.477548,1.370552,1.381941,2210387832,ADA-USD
08-12-2021,1.380939,1.423688,1.343517,1.397074,1764297116,ADA-USD
09-12-2021,1.393739,1.407885,1.29044,1.29044,1670588001,ADA-USD
10-12-2021,1.291753,1.331853,1.210024,1.211689,1721213997,ADA-USD
11-12-2021,1.213407,1.362157,1.195143,1.354248,1693932686,ADA-USD
12-12-2021,1.352221,1.41196,1.321837,1.347282,1473164555,ADA-USD
13-12-2021,1.347895,1.357773,1.202574,1.225348,1448791702,ADA-USD
14-12-2021,1.22446,1.269876,1.201422,1.222835,1596202685,ADA-USD
15-12-2021,1.266263,1.329269,1.207161,1.311847,1634066534,ADA-USD
16-12-2021,1.311818,1.33101,1.236784,1.240534,1293311594,ADA-USD
17-12-2021,1.240744,1.258695,1.187881,1.219892,1376131289,ADA-USD
18-12-2021,1.220517,1.267222,1.201947,1.242534,1057989368,ADA-USD
19-12-2021,1.242394,1.309385,1.241757,1.244661,1220196479,ADA-USD
20-12-2021,1.243437,1.260699,1.202716,1.23824,1365306484,ADA-USD
21-12-2021,1.236419,1.289425,1.229115,1.280859,1149078005,ADA-USD
22-12-2021,1.280337,1.366798,1.278285,1.328041,1528804985,ADA-USD
23-12-2021,1.328843,1.489489,1.311121,1.474691,2068524292,ADA-USD
24-12-2021,1.473877,1.490347,1.38348,1.392367,1337799712,ADA-USD
25-12-2021,1.394186,1.460733,1.385219,1.453495,1005403101,ADA-USD
26-12-2021,1.45351,1.468327,1.410834,1.456045,1111799397,ADA-USD
27-12-2021,1.455838,1.590728,1.452088,1.512913,1891237484,ADA-USD
28-12-2021,1.515092,1.537979,1.381352,1.402264,2111991275,ADA-USD
29-12-2021,1.401962,1.436113,1.32847,1.330814,1516774796,ADA-USD
30-12-2021,1.332747,1.376474,1.300004,1.360415,1292798472,ADA-USD
31-12-2021,1.36047,1.379202,1.287365,1.310209,1271633462,ADA-USD
01-01-2022,1.31013,1.376975,1.309787,1.376975,851279685,ADA-USD
02-01-2022,1.377017,1.388755,1.346515,1.377584,881893010,ADA-USD
03-01-2022,1.377599,1.377599,1.3158,1.321637,956659954,ADA-USD
04-01-2022,1.321508,1.349682,1.299482,1.311658,1014646349,ADA-USD
05-01-2022,1.311944,1.350875,1.202679,1.236002,1416139355,ADA-USD
06-01-2022,1.235209,1.294576,1.193416,1.279782,1559075484,ADA-USD
07-01-2022,1.279917,1.282408,1.193237,1.211547,1751707653,ADA-USD
08-01-2022,1.211468,1.25267,1.138116,1.187512,1499054949,ADA-USD
09-01-2022,1.187693,1.204036,1.153479,1.17386,1088569809,ADA-USD
10-01-2022,1.173786,1.178859,1.080153,1.128052,1481621292,ADA-USD
11-01-2022,1.127857,1.193615,1.125648,1.18511,1089929557,ADA-USD
12-01-2022,1.185551,1.306346,1.185551,1.304535,1651269250,ADA-USD
13-01-2022,1.304656,1.350995,1.233161,1.233161,2022506483,ADA-USD
14-01-2022,1.23337,1.306503,1.227105,1.290926,1855980787,ADA-USD
15-01-2022,1.291089,1.315587,1.257258,1.296263,967735764,ADA-USD
16-01-2022,1.295933,1.420641,1.291159,1.407251,2436680646,ADA-USD
17-01-2022,1.40821,1.594131,1.390763,1.594131,5285117130,ADA-USD
18-01-2022,1.59648,1.631298,1.418237,1.465541,4287066351,ADA-USD
19-01-2022,1.464946,1.531111,1.331478,1.341757,3304139176,ADA-USD
20-01-2022,1.341654,1.423338,1.257876,1.258055,1686210420,ADA-USD
21-01-2022,1.258803,1.279778,1.109166,1.123233,3009627794,ADA-USD
22-01-2022,1.123079,1.152195,0.933397,1.066716,3930474859,ADA-USD
23-01-2022,1.067661,1.164873,1.056932,1.122371,2362627205,ADA-USD
24-01-2022,1.122782,1.124338,0.959124,1.066598,3237316963,ADA-USD
25-01-2022,1.066519,1.072024,0.998212,1.043574,1766326155,ADA-USD
26-01-2022,1.04362,1.149648,1.026486,1.079047,2437592239,ADA-USD
27-01-2022,1.078735,1.078735,1.009166,1.043533,1519972359,ADA-USD
28-01-2022,1.043234,1.058343,1.014096,1.050606,1206550586,ADA-USD
29-01-2022,1.050492,1.080614,1.041647,1.05957,913122499,ADA-USD
30-01-2022,1.059748,1.075346,1.028418,1.037473,748084610,ADA-USD
31-01-2022,1.037615,1.057604,1.012046,1.052303,925666321,ADA-USD
01-02-2022,1.052236,1.092317,1.037886,1.088624,1130552843,ADA-USD
02-02-2022,1.090309,1.10024,1.02775,1.028906,1086043481,ADA-USD
03-02-2022,1.028688,1.057225,1.019261,1.056444,873675008,ADA-USD
04-02-2022,1.056243,1.135624,1.047297,1.135624,1178757518,ADA-USD
05-02-2022,1.136061,1.172885,1.102618,1.127345,1363912644,ADA-USD
06-02-2022,1.127235,1.147803,1.103168,1.144547,911521818,ADA-USD
07-02-2022,1.144356,1.206854,1.128264,1.197307,2107219347,ADA-USD
08-02-2022,1.19765,1.257816,1.135913,1.17872,2267265855,ADA-USD
09-02-2022,1.177958,1.212157,1.15475,1.19481,1239455609,ADA-USD
10-02-2022,1.194636,1.218667,1.149182,1.152478,1810255178,ADA-USD
11-02-2022,1.152571,1.162573,1.072568,1.080347,1395763170,ADA-USD
12-02-2022,1.080511,1.091407,1.034717,1.058199,1401190670,ADA-USD
13-02-2022,1.058008,1.070944,1.035629,1.045819,1066206015,ADA-USD
14-02-2022,1.045469,1.052781,1.021529,1.050267,1261583495,ADA-USD
15-02-2022,1.050218,1.113366,1.050018,1.107586,1370174980,ADA-USD
16-02-2022,1.107631,1.110541,1.069289,1.084981,1028924852,ADA-USD
17-02-2022,1.084318,1.091512,1.012222,1.019895,1093325576,ADA-USD
18-02-2022,1.020223,1.041311,0.989473,0.997113,1288743412,ADA-USD
19-02-2022,0.997005,1.017854,0.977514,0.997703,1104597763,ADA-USD
20-02-2022,0.997629,0.997629,0.923295,0.932902,1429017666,ADA-USD
21-02-2022,0.932452,0.986247,0.857714,0.858236,2072270994,ADA-USD
22-02-2022,0.85813,0.893756,0.81999,0.889017,2058499639,ADA-USD
23-02-2022,0.888989,0.955431,0.869169,0.869169,1824386011,ADA-USD
24-02-2022,0.868515,0.882342,0.75281,0.853425,3629367685,ADA-USD
25-02-2022,0.853572,0.906541,0.829244,0.898027,1652894219,ADA-USD
26-02-2022,0.897996,0.928296,0.885401,0.887918,1099934921,ADA-USD
27-02-2022,0.887788,0.912676,0.840146,0.858335,1278510571,ADA-USD
28-02-2022,0.85787,0.967613,0.84504,0.959828,1779202386,ADA-USD
01-03-2022,0.959886,1.005403,0.944935,0.962346,1778795527,ADA-USD
02-03-2022,0.962425,0.973629,0.929062,0.938662,1262681262,ADA-USD
03-03-2022,0.938722,0.944079,0.886073,0.902659,986233549,ADA-USD
04-03-2022,0.902793,0.90305,0.830861,0.842889,1115108721,ADA-USD
05-03-2022,0.843175,0.88094,0.824839,0.865672,734896311,ADA-USD
06-03-2022,0.865688,0.870498,0.823004,0.823752,670024869,ADA-USD
07-03-2022,0.823738,0.845476,0.783291,0.797379,1040234323,ADA-USD
08-03-2022,0.797174,0.819148,0.790318,0.80125,955952004,ADA-USD
09-03-2022,0.801485,0.861431,0.801007,0.849293,980869497,ADA-USD
10-03-2022,0.849355,0.850576,0.791222,0.806316,903650101,ADA-USD
11-03-2022,0.806302,0.817147,0.78593,0.790125,792395101,ADA-USD
12-03-2022,0.790073,0.800801,0.789565,0.790674,493606091,ADA-USD
13-03-2022,0.790567,0.819025,0.783251,0.790995,772035954,ADA-USD
14-03-2022,0.790412,0.812075,0.781908,0.803917,924771999,ADA-USD
15-03-2022,0.803841,0.815622,0.785917,0.800006,832137304,ADA-USD
16-03-2022,0.800024,0.838632,0.795396,0.838374,1233395707,ADA-USD
17-03-2022,0.838362,0.85588,0.82993,0.836784,909733920,ADA-USD
18-03-2022,0.836657,0.85888,0.822879,0.853433,792706852,ADA-USD
19-03-2022,0.853274,0.912921,0.851972,0.901099,1103521076,ADA-USD
20-03-2022,0.901322,0.914603,0.865669,0.877092,949951339,ADA-USD
21-03-2022,0.877201,0.927599,0.865919,0.916782,1233477886,ADA-USD
22-03-2022,0.916888,0.985033,0.909592,0.97644,1699537576,ADA-USD
23-03-2022,0.976162,1.107482,0.959068,1.107482,3447683427,ADA-USD
24-03-2022,1.107204,1.185751,1.085422,1.130011,3671006856,ADA-USD
25-03-2022,1.130228,1.163815,1.075631,1.097888,2232929187,ADA-USD
26-03-2022,1.098015,1.157231,1.082272,1.150594,1407171432,ADA-USD
27-03-2022,1.151006,1.183395,1.108125,1.182148,1322194562,ADA-USD
28-03-2022,1.182334,1.242865,1.162468,1.170184,2304056098,ADA-USD
29-03-2022,1.169285,1.239358,1.169033,1.191112,1761798381,ADA-USD
30-03-2022,1.19098,1.216669,1.167608,1.190385,1424442312,ADA-USD
31-03-2022,1.190299,1.22632,1.137162,1.141851,1745903089,ADA-USD
01-04-2022,1.141952,1.172973,1.107619,1.165425,1687785845,ADA-USD
02-04-2022,1.165444,1.193844,1.15105,1.156007,1224117012,ADA-USD
03-04-2022,1.155909,1.198543,1.146687,1.185941,976725814,ADA-USD
04-04-2022,1.1858,1.240358,1.165493,1.212945,2447778820,ADA-USD
05-04-2022,1.213029,1.217393,1.167548,1.170801,1188106135,ADA-USD
06-04-2022,1.170792,1.171607,1.052379,1.052771,1710318316,ADA-USD
07-04-2022,1.053129,1.098469,1.045138,1.091894,1139697598,ADA-USD
08-04-2022,1.091632,1.097432,1.02137,1.026326,926095649,ADA-USD
09-04-2022,1.025912,1.045075,1.02379,1.045015,640896639,ADA-USD
10-04-2022,1.045012,1.06803,1.028757,1.030885,626332866,ADA-USD
11-04-2022,1.030671,1.030671,0.920116,0.92045,1398303911,ADA-USD
12-04-2022,0.920599,0.980855,0.920599,0.955145,1076130201,ADA-USD
13-04-2022,0.955122,0.978153,0.9374,0.974696,791702878,ADA-USD
14-04-2022,0.974569,0.983624,0.925471,0.932412,812010499,ADA-USD
15-04-2022,0.932529,0.957988,0.932474,0.954717,574655010,ADA-USD
16-04-2022,0.954704,0.961081,0.939852,0.95264,468473785,ADA-USD
17-04-2022,0.952531,0.961512,0.915346,0.917466,528371933,ADA-USD
18-04-2022,0.917509,0.937368,0.877736,0.93673,1105222191,ADA-USD
19-04-2022,0.936762,0.954662,0.928201,0.953333,777142382,ADA-USD
20-04-2022,0.953325,0.974735,0.93251,0.937341,828312845,ADA-USD
21-04-2022,0.937272,0.969453,0.896912,0.910474,871111347,ADA-USD
22-04-2022,0.910335,0.923741,0.893973,0.907154,725788912,ADA-USD
23-04-2022,0.907185,0.910614,0.88466,0.888503,447997661,ADA-USD
24-04-2022,0.888279,0.897855,0.881857,0.88635,487629549,ADA-USD
25-04-2022,0.886378,0.901707,0.830232,0.898695,1139869029,ADA-USD
26-04-2022,0.898577,0.901137,0.821011,0.827645,1020049782,ADA-USD
27-04-2022,0.827541,0.853942,0.82259,0.840595,927312593,ADA-USD
28-04-2022,0.840615,0.852062,0.827689,0.84395,836357358,ADA-USD
29-04-2022,0.84393,0.8487,0.793686,0.805043,874797260,ADA-USD
30-04-2022,0.805056,0.817048,0.742359,0.75666,868001173,ADA-USD
01-05-2022,0.756701,0.799425,0.749655,0.790344,928448231,ADA-USD
02-05-2022,0.790279,0.795818,0.766198,0.781529,805325174,ADA-USD
